"EventCode","EVENTDESCRIPTION","Month","Year","Actor1Code","Actor2Code","EventBaseCode","EventRootCode","QuadClass","NumMentions","Actor1Geo_Type","Actor1Geo_CountryCode","Actor2Geo_CountryCode","ActionGeo_Type","Region","ActionGeo_Lat","ActionGeo_Long","ActionGeo_FeatureID"
"190.0","Use conventional military force, not specified below","1.0","2018.0","SAU","UAF","190.0","19.0","4.0","3.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","1","REB","190.0","19.0","4.0","20.0","0.0","1","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","YEM","SAU","190.0","19.0","4.0","114.0","4.0","YM","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","1","CVL","190.0","19.0","4.0","4.0","0.0","1","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","CVL","GOV","190.0","19.0","4.0","14.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","HLH","SAU","190.0","19.0","4.0","8.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","YEMGOV","YEM","190.0","19.0","4.0","8.0","4.0","YM","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","SAU","SEP","190.0","19.0","4.0","16.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","SEP","YEM","190.0","19.0","4.0","460.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","YEM","SEP","190.0","19.0","4.0","453.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","ARE","SAU","190.0","19.0","4.0","2.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","SAUMED","SAU","190.0","19.0","4.0","12.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","YEM","SAU","190.0","19.0","4.0","11.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","YEMGOV","YEM","190.0","19.0","4.0","10.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","SAU","REB","190.0","19.0","4.0","20.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","UAF","SAU","190.0","19.0","4.0","2.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","SAUMIL","SAU","190.0","19.0","4.0","8.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","YEM","GOV","190.0","19.0","4.0","40.0","4.0","YM","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","EDU","SAU","190.0","19.0","4.0","8.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","YEM","MOSUAF","190.0","19.0","4.0","6.0","4.0","YM","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","YEM","YEMGOV","190.0","19.0","4.0","2.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","GOV","SEP","190.0","19.0","4.0","10.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","YEMGOV","IRN","190.0","19.0","4.0","10.0","1.0","YM","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","GOV","YEM","190.0","19.0","4.0","40.0","4.0","SA","YM","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","YEM","YEMGOV","190.0","19.0","4.0","12.0","4.0","SA","YM","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","SAU","YEM","190.0","19.0","4.0","8.0","4.0","SA","YM","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","YEM","YEMGOV","190.0","19.0","4.0","8.0","4.0","SA","YM","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","SAU","YEM","190.0","19.0","4.0","112.0","4.0","SA","YM","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","SAU","YEM","190.0","19.0","4.0","4.0","4.0","YM","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","SAU","CVL","190.0","19.0","4.0","1.0","4.0","YM","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","SAU","CVL","190.0","19.0","4.0","9.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","SAU","GOV","190.0","19.0","4.0","2.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","YEM","SAU","190.0","19.0","4.0","8.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","GOV","SAU","190.0","19.0","4.0","8.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","GOV","IRN","190.0","19.0","4.0","8.0","4.0","EG","IR","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","GOV","TUR","190.0","19.0","4.0","6.0","4.0","EG","TU","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","SAU","YEM","190.0","19.0","4.0","2.0","1.0","LE","YM","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","SAU","YEM","190.0","19.0","4.0","2.0","4.0","SA","YM","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","IRN","YEM","190.0","19.0","4.0","1.0","4.0","SA","YM","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","IRN","GOV","190.0","19.0","4.0","8.0","1.0","IR","EG","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","SAU","GOV","190.0","19.0","4.0","40.0","4.0","SA","EG","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","TUR","GOV","190.0","19.0","4.0","2.0","4.0","TU","EG","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","TUR","GOV","190.0","19.0","4.0","6.0","1.0","TU","EG","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","GOV","SAU","190.0","19.0","4.0","17.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","YEM","IRN","190.0","19.0","4.0","1.0","1.0","YM","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","SAU","YEM","190.0","19.0","4.0","5.0","1.0","YM","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","GOV","SAU","190.0","19.0","4.0","23.0","4.0","EG","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","GBRGOV","SAUGOV","190.0","19.0","4.0","1.0","1.0","YM","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","GBRGOV","SAUGOV","190.0","19.0","4.0","1.0","4.0","UK","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","IRQGOV","IRQ","190.0","19.0","4.0","2.0","1.0","IZ","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","GOV","TUR","190.0","19.0","4.0","2.0","4.0","EG","TU","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","SAUGOV","GBR","190.0","19.0","4.0","2.0","4.0","SA","UK","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","SAU","GBR","190.0","19.0","4.0","4.0","4.0","SA","UK","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","GBRGOV","GBR","190.0","19.0","4.0","3.0","4.0","UK","UK","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","IRN","1","190.0","19.0","4.0","1.0","4.0","IR","1","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","MNCUSAMED","1","190.0","19.0","4.0","10.0","4.0","SA","1","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","IRNGOV","1","190.0","19.0","4.0","6.0","4.0","IR","1","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","IRN","REB","190.0","19.0","4.0","4.0","1.0","IR","IR","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","USA","YEM","190.0","19.0","4.0","1.0","4.0","SA","YM","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","SAU","YEM","190.0","19.0","4.0","1.0","4.0","SA","YM","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","SAU","EGY","190.0","19.0","4.0","1.0","4.0","SA","EG","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","USA","IRN","190.0","19.0","4.0","2.0","4.0","SA","IR","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","IRN","SAU","190.0","19.0","4.0","9.0","4.0","IR","IR","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","SAU","IRN","190.0","19.0","4.0","9.0","4.0","IR","IR","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","SAU","USAMED","190.0","19.0","4.0","2.0","4.0","IR","IR","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","SAU","USAMED","190.0","19.0","4.0","5.0","4.0","SA","IR","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","SAU","IRN","190.0","19.0","4.0","22.0","4.0","SA","IR","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","USAMED","SAU","190.0","19.0","4.0","2.0","4.0","IR","IR","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","IRN","REB","190.0","19.0","4.0","3.0","1.0","IR","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","YEM","SAU","190.0","19.0","4.0","5.0","1.0","YM","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","IRN","SAU","190.0","19.0","4.0","20.0","4.0","IR","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","USA","IRQ","190.0","19.0","4.0","8.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","SAU","MOS","190.0","19.0","4.0","2.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","SAU","IGOUNO","190.0","19.0","4.0","18.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","YEM","SAU","190.0","19.0","4.0","6.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","IRN","IGOUNO","190.0","19.0","4.0","1.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","USAMED","SAU","190.0","19.0","4.0","5.0","4.0","IR","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","YEM","SAUCVL","190.0","19.0","4.0","8.0","1.0","YM","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","SAU","1","190.0","19.0","4.0","3.0","4.0","SA","1","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","1","ISR","190.0","19.0","4.0","1.0","0.0","1","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","1","SAU","190.0","19.0","4.0","8.0","0.0","1","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","UAF","SAU","190.0","19.0","4.0","2.0","4.0","YM","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","YEM","SAUUAF","190.0","19.0","4.0","2.0","4.0","YM","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","UAF","SAU","190.0","19.0","4.0","6.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","LBN","ISR","190.0","19.0","4.0","1.0","4.0","YM","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","SAU","YEM","190.0","19.0","4.0","5.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","COP","SAU","190.0","19.0","4.0","10.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","IGOUNOKID","1","190.0","19.0","4.0","5.0","4.0","SA","1","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","SAU","1","190.0","19.0","4.0","10.0","4.0","SA","1","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","REB","MIL","190.0","19.0","4.0","6.0","4.0","SA","YM","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","REB","MIL","190.0","19.0","4.0","4.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","CVL","SAU","190.0","19.0","4.0","3.0","4.0","YM","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","YEM","SAU","190.0","19.0","4.0","3.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","CVL","SAU","190.0","19.0","4.0","2.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","CVL","YEM","190.0","19.0","4.0","3.0","4.0","YM","YM","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","SAU","YEM","190.0","19.0","4.0","2.0","4.0","SA","YM","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","CVL","YEM","190.0","19.0","4.0","2.0","4.0","SA","YM","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","SAUMIL","AGR","190.0","19.0","4.0","2.0","4.0","SA","YM","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","SAUMIL","YEM","190.0","19.0","4.0","4.0","4.0","SA","YM","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","2.0","2018.0","REF","1","190.0","19.0","4.0","6.0","4.0","IZ","1","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","2.0","2018.0","YEM","1","190.0","19.0","4.0","3.0","4.0","SA","1","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","2.0","2018.0","SAU","SAUMIL","190.0","19.0","4.0","5.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","2.0","2018.0","SAU","USA","190.0","19.0","4.0","2.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","2.0","2018.0","MIL","SAU","190.0","19.0","4.0","2.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","2.0","2018.0","SAU","USA","190.0","19.0","4.0","1.0","4.0","SA","US","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","2.0","2018.0","GOV","1","190.0","19.0","4.0","10.0","4.0","SA","1","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","2.0","2018.0","SAUMIL","1","190.0","19.0","4.0","2.0","4.0","SA","1","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","2.0","2018.0","GOV","1","190.0","19.0","4.0","8.0","4.0","YM","1","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","2.0","2018.0","SAU","GOV","190.0","19.0","4.0","1.0","4.0","IR","LE","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","2.0","2018.0","1","GOV","190.0","19.0","4.0","10.0","0.0","1","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","2.0","2018.0","YEM","CVL","190.0","19.0","4.0","5.0","4.0","YM","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","2.0","2018.0","SAU","ARE","190.0","19.0","4.0","2.0","5.0","YM","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","2.0","2018.0","SEP","YEM","190.0","19.0","4.0","30.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","2.0","2018.0","SAU","GOV","190.0","19.0","4.0","1.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","2.0","2018.0","ARE","SAU","190.0","19.0","4.0","8.0","5.0","YM","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","2.0","2018.0","YEM","SAU","190.0","19.0","4.0","24.0","4.0","YM","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","2.0","2018.0","YEM","MIL","190.0","19.0","4.0","8.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","2.0","2018.0","YEMMIL","SAU","190.0","19.0","4.0","3.0","4.0","YM","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","2.0","2018.0","YEM","SEP","190.0","19.0","4.0","30.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","2.0","2018.0","YEM","SAU","190.0","19.0","4.0","6.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","2.0","2018.0","ARE","SAU","190.0","19.0","4.0","2.0","4.0","SA","YM","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","2.0","2018.0","SAU","ARE","190.0","19.0","4.0","8.0","4.0","SA","YM","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","2.0","2018.0","1","CVL","190.0","19.0","4.0","8.0","0.0","1","YM","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","2.0","2018.0","SAU","YEMSEP","190.0","19.0","4.0","2.0","4.0","SA","YM","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","2.0","2018.0","YEMCVL","SAU","190.0","19.0","4.0","2.0","4.0","SA","YM","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","2.0","2018.0","YEM","MIL","190.0","19.0","4.0","4.0","4.0","SA","YM","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","2.0","2018.0","1","GOV","190.0","19.0","4.0","8.0","0.0","1","YM","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","2.0","2018.0","SAUMIL","YEM","190.0","19.0","4.0","4.0","4.0","SA","YM","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","YEM","1","190.0","19.0","4.0","8.0","4.0","YM","1","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","YEM","1","190.0","19.0","4.0","24.0","4.0","SA","1","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","IRN","SAU","190.0","19.0","4.0","2.0","4.0","SA","YM","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","GBR","SAU","190.0","19.0","4.0","2.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","RAD","EGY","190.0","19.0","4.0","2.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","SAU","IRN","190.0","19.0","4.0","2.0","1.0","YM","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","GBR","SAU","190.0","19.0","4.0","8.0","1.0","UK","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","YEM","SAU","190.0","19.0","4.0","20.0","1.0","BA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","RAD","EGY","190.0","19.0","4.0","2.0","4.0","EG","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","SAU","GBR","190.0","19.0","4.0","1.0","1.0","YM","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","3.0","2018.0","SAU","GBR","190.0","19.0","4.0","1.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","IRQ","GOV","190.0","19.0","4.0","2.0","4.0","IZ","IZ","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","GOV","IRQ","190.0","19.0","4.0","6.0","4.0","IR","IZ","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","UAF","MAR","190.0","19.0","4.0","1.0","4.0","SA","MO","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","REB","SAU","190.0","19.0","4.0","10.0","1.0","YM","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","IRQ","GOV","190.0","19.0","4.0","2.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","1.0","2018.0","NGOHRIHRW","CVL","190.0","19.0","4.0","10.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","2.0","2018.0","SYR","1","190.0","19.0","4.0","30.0","1.0","SY","1","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","2.0","2018.0","SAU","IRN","190.0","19.0","4.0","18.0","4.0","SA","IR","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","2.0","2018.0","SAU","YEMGOVELI","190.0","19.0","4.0","2.0","4.0","IR","PK","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","2.0","2018.0","SAU","IRN","190.0","19.0","4.0","4.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","2.0","2018.0","IRN","SAU","190.0","19.0","4.0","18.0","4.0","YM","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","2.0","2018.0","SAU","MIL","190.0","19.0","4.0","10.0","4.0","YM","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","2.0","2018.0","SAU","IRN","190.0","19.0","4.0","6.0","1.0","IR","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","2.0","2018.0","MIL","SAU","190.0","19.0","4.0","2.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","2.0","2018.0","SAU","YEMGOVELI","190.0","19.0","4.0","6.0","4.0","SA","TU","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","2.0","2018.0","IRN","SAU","190.0","19.0","4.0","10.0","4.0","YM","YM","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","4.0","2018.0","GOV","SAU","190.0","19.0","4.0","10.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","4.0","2018.0","SAU","MEDMIL","190.0","19.0","4.0","3.0","4.0","SA","EG","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","4.0","2018.0","SAU","EGY","190.0","19.0","4.0","1.0","4.0","SA","EG","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","4.0","2018.0","SAU","SYRGOV","190.0","19.0","4.0","1.0","4.0","FR","SY","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","4.0","2018.0","SAU","CVL","190.0","19.0","4.0","1.0","4.0","SA","YM","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","4.0","2018.0","SAU","SAUGOVMIL","190.0","19.0","4.0","4.0","4.0","SA","SA","4.0","Riyadh","24.6","46.8","-3093009"
"190.0","Use conventional military force, not specified below","4.0","2018.0","SEP","YEM","190.0","19.0","4.0","30.0","1.0","AE","SA","4.0","Riyadh","24.6","46.8","-3093009"
